,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
732,7.235596983,8,17.95811299,3.403145012,17.638742,4.55496798,5,0.153027325,3.916225985,1,1.319370998,0.2638742,37,1.319370998,0.079842749,32.680629,1.958112993,1.680629002,0.3361258,29.68086963,25.60945804,19479.16944,0.25344393,90.59685499,0.039051634,1082.17608,760.3317881,0.2638742,2.27748399,2.27748399,35,0.087222268,67.27748399,23.319371,191.1360979,145.3455329,57.55496798,0.391232959,36.08377401,1
776,11.57688519,6.680138013,5,5.566781677,0.556678168,10.02020702,3.783390839,0.197593232,6.680138013,0.556678168,2.113356335,0.721660916,22.59709221,2.670034503,0.334006901,17.69024152,2.886643665,1.556678168,0.628881221,36.1155014,10.38956741,3802.48033,0.123033793,48.44332183,0.097045836,211.2489072,369.101379,0.814440611,5.01010351,5.01010351,20.81370137,0.132916461,32.10325283,16.34006901,136.6981273,89.31764426,29.82380488,0.161143679,23.2570232,1
502,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,2,1,1,21.32118756,2.5,133.2574223,0.017767656,14,0.4,7.403190126,53.30296891,1,0,0,1,0.333333333,9,5,9,5,3,0.333333343,2,0
839,1.564127006,1.128254012,2.179364971,0,1.435872994,1.128254012,1,0.106268078,1.128254012,0.564127006,1,1,6.564127006,1,0,9.435872994,1.871745988,1,1,29.81517565,8.317189889,2062.596314,0.082661541,37.43587299,0.120233503,114.5886842,247.9846215,1,0.564127006,0.564127006,7.564127006,0.080539276,23.48698395,13.94888904,57.38476203,42.1542861,12.43587299,0.129058203,9.435872994,1
684,11.68046245,9.744369961,0,9.680462452,0.031953755,13.61655494,5.840231226,0.326232499,9.744369961,1,2.93609249,0.515976877,28.29701739,4.872184981,0.774436996,17.71241621,2.93609249,3.904138735,0.677317919,38.63561133,7.538433571,2192.844652,0.097009424,37.96804625,0.132697749,121.8247029,291.0282707,0.838658959,6.808277471,6.808277471,24.45678617,0.196272062,21.93609249,16.03195375,120.9869134,82.91357234,29.42483241,0.348926186,27.39287866,1
870,1,8,2,15,22,10,4,0.235294118,8,1,1,0.25,21,1,0,17,2,1,0.25,35.05481621,8.289473684,2408.804805,0.096861992,41,0.120634921,133.8224892,290.5859765,0.25,5,5,20,0.1,21,20,76,60,40,0.685185194,32,1
413,0,0,0,1,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,33.27830181,3.888888889,503.2829595,0.043138539,24,0.257142857,27.96016441,129.4156181,1,0,0,2,0.2,14,10,27,15,5,0.166666672,6,0
58,33,20,27,0,11,50,11,0.20754717,20,2,7,0.636363636,77,5,0.4,53,1,4,0.363636364,33.58669315,21.96610169,16205.90267,0.245922906,82,0.045524691,900.3279264,737.7687174,0.454545455,25,25,68,0.113402062,60,22,295,216,97,0.171875,53,0
430,0,0,0,0,0,0,1,0.2,0,0,1,1,1,1,0,5,3,1,1,43.47711953,4.071428571,720.6998028,0.059004662,28,0.245614035,40.03887793,177.0139867,1,0,0,2,0.2,19,9,56,24,5,0,5,0
372,0,0,1,0,0,0,1,0.2,0,0,1,1,1,1,0,5,4,1,1,39.56985618,3.339285714,441.2367031,0.044045018,25,0.299465241,24.51315017,132.1350555,1,0,0,2,0.2,17,8,28,11,5,0,5,0
710,0,11.86936094,0.152188504,1.695622992,5.478786144,11.86936094,6.086868976,0.254297053,11.86936094,0.847811496,1,0.273304432,25.49966441,1,0,22.56498394,1.152188504,1,0.273304432,28.0946253,6.828496713,1310.010895,0.063948126,28.06531953,0.146445117,72.7783831,191.8443775,0.273304432,5.934680472,5.934680472,26.49966441,0.240769186,15.76094252,12.30437701,63.0430989,55.97777937,28.04377008,0.184551657,24.26060693,1
9,5,6,12,0,1,8,3,0.12,4,2,2,0.666666667,26,1,0,25,1,3,1,29.75956163,15.48305085,7134.106852,0.153589602,60,0.064586754,396.3392695,460.768806,0.333333333,4,4,26,0.096774194,42,18,118,87,31,0.03846154,25,0
440,3,8,5,3,0,10,4,0.222222222,8,1,2,0.5,27,1,0,18,2,2,0.5,33.81087533,8.235294118,2293.055905,0.092814168,39,0.121428571,127.3919947,278.4425027,0.25,5,5,25,0.19047619,25,14,85,56,21,0.142857149,21,0
398,1,0,2,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,26.49720922,3.333333333,294.4134357,0.029441344,18,0.3,16.35630199,88.32403072,1,0,0,2,0.166666667,10,8,18,12,6,0,5,0
750,0.707460428,10.98658636,5,8.401507215,13.35373021,6.462697858,11.34031657,0.303338542,5.170158286,0.646269786,5.5238885,0.657857172,34.78960079,6.170158286,0.323134893,30.03436336,1.646269786,6.170158286,0.695873042,34.17491327,12.63488746,5358.95962,0.142301753,54.93880936,0.079559561,297.7199788,426.9052589,0.695873042,3.231348929,3.877618715,29.97317272,0.217060311,33.82984171,21.10896764,129.7627735,98.36126629,44.095554,0.45713388,38.43587057,1
573,4,16,28,16,7,36,9,0.214285714,16,2,7,0.777777778,59,6,0.625,42,2,5,0.555555556,39.79004314,11.75510204,5498.284611,0.155912006,54,0.085069444,305.4602562,467.7360173,0.666666667,18,18,52,0.169811321,36,18,245,160,53,0.353846163,58,0
804,0.431963218,3.136073563,1.295889655,7.680367816,9.088588506,2,1.568036782,0.169426718,2,1,1.568036782,1,8.568036782,1.568036782,0.568036782,9.431963218,2,1.568036782,1,26.57372124,6.262639833,1042.994158,0.055492445,28.43196322,0.159685802,57.94411992,166.4773358,1,1,1,9,0.084712326,14.86392644,13.56803678,31.7515954,26.59177931,18.95251494,0.50185956,17.11233103,1
183,10,2,11,0,12,2,1,0.047619048,2,1,1,1,18,1,0,21,2,1,1,28.64310938,15.65454545,7019.417681,0.149464953,59,0.06387921,389.967649,448.3948577,1,1,1,19,0.023255814,41,18,110,84,43,0.363636374,21,0
893,0,9,3,33,17,0,12,0.48,0,0,1,0.083333333,27,1,0,25,2,1,0.083333333,27.58805355,13.55405405,5068.267013,0.124643323,53,0.073778664,281.5703896,373.9299691,0.083333333,0,0,20,0.285714286,34,19,74,59,42,0.666666687,58,1
460,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,36.27113276,4.363636364,690.6503296,0.052758011,26,0.229166667,38.36946276,158.2740339,1,0,0,2,0.25,16,10,44,24,4,0,4,0
132,3,36,26,2,1,52,19,0.365384615,34,1,11,0.578947368,83,11,0.555555556,52,1,3,0.157894737,41.93560134,12.80079681,6871.584369,0.178936371,62,0.078120137,381.7546872,536.8091119,0.578947368,26,26,66,0.339285714,42,20,251,153,56,0.054545455,54,0
13,4,6,9,5,0,10,6,0.2,6,1,2,0.333333333,27,1,0,30,3,1,0.166666667,31.52628596,14.08064516,6250.545472,0.147970149,57,0.071019473,347.2525262,443.9104459,0.166666667,5,5,24,0.176470588,36,21,124,97,34,0.142857149,35,0
814,11.00165097,17.9933961,26.02806656,0.998349026,12.97853734,35.95707467,8.998349026,0.150021901,17.98018831,1.998349026,1.004952922,0.111753156,68.98679221,1.001650974,0.000235853,59.98183929,1.003301948,1.001650974,0.111340413,39.30258063,19.65090413,15177.02681,0.257443531,86.00330195,0.05088839,843.1681562,772.3305936,0.111340413,17.97853734,17.97853734,65.98183929,0.107182488,63.0066039,22.99669805,311.0264156,194.0099058,83.9620276,0.18887685,60.98018831,1
616,21.00163371,10.85807641,12.99918314,14.56851123,0,17.71615281,5.571778652,0.187332271,10.85807641,1,1.857259551,0.333333333,37.57341236,1.857259551,0.17145191,29.42985506,2,1,0.190456742,31.60603987,11.63925283,4251.815674,0.122074878,45.42740449,0.086065659,236.2119819,366.2246344,0.333333333,8.858076407,8.858076407,34.00163371,0.110017314,29.99918314,15.42822135,150.8580764,118.290382,50.43148877,0.316282087,43.99836629,1
361,8,26,57,4,27,32,14,0.184210526,26,1,7,0.5,94,8,0.538461538,76,2,4,0.285714286,36.88876947,28.74441964,30479.03815,0.353448757,111,0.034789361,1693.279897,1060.34627,0.571428571,16,16,83,0.126126126,85,26,448,303,111,0.289719611,80,0
164,0,4,7,8,0,8,2,0.111111111,4,2,1,0.5,18,1,0,18,2,2,1,31.03721817,11.95604396,4436.676824,0.123694115,51,0.083639706,246.4820458,371.0823447,0.5,4,4,18,0.111111111,34,17,91,64,18,0.307692319,26,0
114,9,6,0,41,10,6,4,0.210526316,6,1,1,0.25,23,1,0,19,2,3,0.75,40.27366427,6.528735632,1716.64033,0.087645369,36,0.153169014,95.36890724,262.9361069,0.25,3,3,21,0.105263158,16,20,87,71,38,0.728571415,60,0
237,4,2,4,0,0,2,1,0.083333333,2,1,1,1,9,1,0,12,2,1,1,27.6573102,11.76923077,3830.946595,0.108501755,48,0.08496732,212.8303664,325.5052662,1,1,1,10,0.0625,34,14,65,45,16,0,12,0
637,28,12,15,37,10,12,7,0.194444444,12,1,4,0.571428571,47,4,0.5,36,2,3,0.428571429,33.82439129,13.21019108,5902.66572,0.148942224,55,0.075699132,327.9258733,446.8266722,0.571428571,6,6,42,0.094594595,34,21,157,122,74,0.566265047,73,1
584,0,0,11,13,45,0,1,0.043478261,0,0,1,1,10,1,0,23,3,1,1,31.54730664,17.64244186,9819.280741,0.185523841,68,0.056681496,545.5155967,556.5715233,1,0,0,11,0.014705882,51,17,172,119,68,0.716049373,36,0
736,7.554059,7.662177,22.554059,1.86148525,27.64524925,10.1554425,5.554059,0.143846534,5.9392065,1.13851475,2.7229705,0.532281678,42.29395725,1,0,38.46286875,1.86148525,3.58445575,0.704578728,34.32344255,21.6929501,16106.92868,0.24764685,88.58445575,0.046169449,894.829371,742.9405491,0.187687578,5.07772125,5.07772125,40.1554425,0.07466623,63.86148525,24.7229705,203.3143438,137.1419735,73.662177,0.437661126,40.324354,1
679,5.761628268,3.174418845,3.412790577,8.888372767,1.365116231,4.444186383,2.587209423,0.168500617,3.174418845,0.317441885,1.317441885,0.788372077,12.98372146,1.952325654,0.190465131,12.85697696,2.682558115,1.317441885,0.788372077,32.10146405,7.970636434,2017.690249,0.084667226,37.68255812,0.125934812,112.0939028,254.0016767,0.894186039,2.222093192,2.222093192,12.39651204,0.106923079,25.14302304,12.53953508,67.96744292,45.65000103,19.98372146,0.302874,21.74534973,1
86,14,10,2,33,0,24,5,0.227272727,10,2,1,0.2,29,2,0.25,22,2,1,0.2,33.79740112,8.363636364,2364.142174,0.094223058,39,0.119565217,131.3412319,282.669173,0.4,12,12,27,0.138888889,23,16,88,64,36,0.600000024,55,0
603,8.187171391,10.30890085,18.58508073,5.731675637,3.804973089,5.382198302,7.886126062,0.240561772,4.536648726,1,6.617801698,0.746335127,33.04057649,1.845549575,0.211387394,31.92670255,2.154450425,6.195026911,0.66178017,40.67403924,12.18449621,5903.581281,0.162625328,60,0.082815907,327.9767378,487.8759842,0.311387394,2.691099151,2.691099151,27.15445042,0.192552794,38.73167564,21.26832436,189.3154575,113.2513144,43.91884703,0.236464764,37.65837818,1
770,0,0,1,0,36,0,1,0.111111111,0,0,1,1,6,1,0,9,2,1,1,30.41172533,6.829268293,1418.369581,0.069229944,34,0.146428571,78.79831007,207.6898315,1,0,0,7,0.022222222,20,14,41,28,45,0.800000012,9,1
840,0.631215484,0,1.368784516,0,0.315607742,0,1,0.149132903,0,0,1,1,3.631215484,1,0,6.946823225,2.368784516,1,1,34.00111195,4.986416495,841.2569803,0.056341624,29.05317677,0.200796391,46.7364989,169.0248739,1,0,0,4.631215484,0.140366022,17.68439226,11.36878452,36.05317677,20.31560774,7.893646451,0.031560774,6.946823225,1
107,13,12,0,33,0,16,6,0.260869565,12,1,2,0.333333333,34,3,0.4,23,3,3,0.5,43.25098513,7.101941748,2181.474875,0.102388659,41,0.140806562,121.1930486,307.1659769,0.5,8,8,30,0.166666667,19,22,103,77,36,0.589285731,56,0
621,31,16,16,28,0,12,8,0.195121951,12,1,3,0.375,52,1,0,41,3,3,0.375,38.50180685,12.31351351,5837.744639,0.15803084,57,0.081211589,324.3191466,474.092519,0.125,6,6,46,0.111111111,34,23,185,134,72,0.405797094,69,1
111,2,10,3,9,8,10,6,0.24,10,1,4,0.666666667,32,4,0.6,25,1,3,0.5,32.55171969,10.86206897,3840.599746,0.117859675,46,0.092063492,213.3666526,353.5790243,0.666666667,5,5,28,0.171428571,28,18,116,90,35,0.40476191,34,0
569,0,14,6,60,10,16,7,0.24137931,12,1,6,0.857142857,42,3,0.333333333,29,2,6,0.857142857,38.92172799,11.30737705,4976.406646,0.146700885,57,0.08843784,276.4670359,440.1026538,0.428571429,8,8,37,0.179487179,31,26,122,89,39,0.707070708,89,0
669,5.680827239,3.246186994,1,9.738560982,10.8420508,3.246186994,2.623093497,0.242270182,3.246186994,0.811546748,1,0.458968834,12.49237399,1.811546748,0.405773374,10.6230935,2,1,0.458968834,29.67344262,7.015563098,1460.266806,0.069381323,32.3769065,0.142564063,81.12593365,208.1439706,0.729484417,1.623093497,1.623093497,11.86928049,0.110041774,18.3769065,14,49.11546748,37.73856098,27.14597153,0.643487422,20.36165448,1
764,13,8,20,0,19,10,5,0.15625,8,1,2,0.4,37,2,0.25,32,4,1,0.2,30.99425394,25.96774194,20900.15756,0.268283596,94,0.038509317,1161.119864,804.8507879,0.4,5,5,35,0.078125,70,24,217,161,64,0.372549027,32,1
687,16,8.290797045,0,30.56380443,0,8.872391136,5.145398523,0.259565692,8.290797045,1,1.145398523,0.21938647,27.14539852,3.145398523,0.514539852,19.85460148,2,2,0.390306765,37.80233426,7.300724458,2014.889651,0.091994751,37.85460148,0.136973111,111.9383139,275.984254,0.609693235,4.436195568,4.436195568,24,0.143620111,18.14539852,19.70920295,86.89018079,69.87239114,35.85460148,0.606084058,50.41840591,1
248,9,14,13,0,2,18,8,0.222222222,14,1,1,0.125,42,1,0,36,1,1,0.125,32.39221093,10.01834862,3251.119048,0.108172154,43,0.09981685,180.6177249,324.5164618,0.125,9,9,40,0.170212766,28,15,109,78,47,0.052631579,36,0
194,11,8,41,3,16,16,7,0.127272727,8,2,6,0.857142857,61,1,0,55,4,5,0.714285714,37.02857029,34.45680628,43962.96616,0.425295424,138,0.029021842,2442.387009,1275.886273,0.142857143,8,8,56,0.085365854,117,21,382,225,82,0.256756753,58,0
777,12.07038013,14.6129093,30.4472149,0,16.82404968,24.33138878,8.341644712,0.145061452,14.6129093,1,3.035190064,0.591811181,59.15543846,1.517595032,0.172531677,53.33138878,2.035190064,1,0.166506833,36.83594862,27.96594832,28467.80375,0.340612957,113.4120248,0.035911218,1581.544653,1021.838871,0.295905591,12.16569439,12.16569439,54.26100865,0.093666987,87.5527851,25.85923974,322.73758,203.5923974,82.22581859,0.243866757,53.33138878,1
352,0,0,0,0,8,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,22.79001075,3.3,248.1832171,0.025069012,16,0.303030303,13.78795651,75.20703549,1,0,0,2,0.083333333,9,7,15,11,12,0.666666687,4,0
869,24.23278697,11.13064315,14.56532157,33.37767978,10.57957124,12.28978562,6.420428765,0.184382443,11.13064315,1.144892809,3.565321574,0.536930283,43.81235821,3.565321574,0.427553596,34.26128629,2,2.710214382,0.414772114,34.38422605,13.09873284,5892.610358,0.150007179,55.86935685,0.076377319,327.3672421,450.0215383,0.536930283,6.144892809,6.289785618,39.53682225,0.091755479,34.86935685,21,152.6532157,115.7696092,69.0736445,0.559561572,67.63896607,1
236,11,4,21,0,73,4,3,0.088235294,4,1,1,0.333333333,35,1,0,34,2,1,0.333333333,32.95731325,21.21052632,14827.04789,0.233013987,84,0.047146402,823.7248827,699.04196,0.333333333,2,2,35,0.025423729,62,22,190,130,118,0.68224299,34,0
842,2.616222297,0,0.616222297,0,4.081111487,0,1,0.145345683,0,0,1,1,3.151333108,1,0,7.151333108,5.929778379,1,1,47.27481299,4.270833214,795.1964509,0.063735127,31.31355608,0.241420494,44.17758061,191.20538,1,0,0,4.151333108,0.073062962,21.31355608,10,49.40555743,19.15133311,13.84866689,0.346488919,7.151333108,1
613,8.512216501,6,13,20.39991235,15.73167525,7.7951134,3.55122165,0.137937605,6,1,1.55122165,0.425203608,31.24389175,1,0,27.03900515,1,1,0.287398196,36.23313655,14.13775098,7214.868627,0.170344697,63.6926701,0.070802926,400.8260349,511.0340918,0.287398196,3.8975567,3.8975567,29.6926701,0.071816718,42.8975567,20.7951134,156.8975567,103.5122165,51.2828969,0.48205509,47.43891749,1
320,0,2,5,5,0,2,2,0.2,2,1,1,0.5,9,1,0,10,4,2,1,29.20173335,8.25,1987.542976,0.080304767,38,0.121212121,110.4190542,240.9143001,0.5,1,1,9,0.2,24,14,48,33,10,0.333333343,15,0
124,0,4,7,19,13,4,3,0.214285714,4,1,2,0.666666667,15,1,0,14,1,1,0.333333333,30.74027981,9.420289855,2727.949637,0.096527449,42,0.106153846,151.5527576,289.5823461,0.333333333,2,2,14,0.111111111,26,16,69,50,27,0.695652187,33,0
493,0,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,20.97287816,3.666666667,281.9686953,0.025633518,17,0.272727273,15.66492751,76.90055325,1,0,0,2,0.25,8,9,12,11,4,0,4,0
560,2,6,12,12,14,14,3,0.125,6,2,1,0.333333333,25,1,0,24,2,1,0.333333333,37.68817695,12.44094488,5833.267093,0.156292177,61,0.080379747,324.0703941,468.8765322,0.333333333,7,8,25,0.075,40,21,127,79,40,0.519999981,36,0
254,0,8,9,0,15,18,4,0.114285714,8,2,1,0.25,35,1,0,35,2,1,0.25,35.01393143,17.53125,10761.34718,0.204612662,76,0.057040998,597.8526212,613.8379854,0.25,9,9,34,0.08,51,25,160,110,50,0.300000012,35,0
683,7.291502521,5.620333893,1.708497479,7.949165266,0.56949916,5.620333893,3.810166947,0.289960649,5.620333893,1,1.189833053,0.329097106,17.24066779,2.620333893,0.540111298,13.18983305,2.620333893,1.810166947,0.468361158,36.32031895,6.863970967,1711.395115,0.083104852,35.81016695,0.145689875,95.07750637,249.3145577,0.670902894,2.810166947,2.810166947,15.43050084,0.180803032,18.75933221,17.05083473,71.81016695,52.91183641,21.05083473,0.381747933,21.13899832,1
843,2.449882293,0,0.449882293,0,3.249411466,0,1,0.136104572,0,0,1,1,3.650353121,1,0,7.650353121,4.599058345,1,1,42.53958354,4.535144661,801.7589201,0.060576106,30.14917605,0.22766884,44.54216223,181.7283196,1,0,0,4.650353121,0.075835295,20.14917605,10,45.24705733,19.65035312,13.34964688,0.279952918,7.650353121,1
140,2,6,15,0,0,2,4,0.19047619,2,1,2,0.5,24,3,0.666666667,21,1,3,0.75,35.51354679,11.75847458,4910.164217,0.139195046,55,0.085045045,272.786901,417.585137,0.75,1,1,22,0.173913043,37,18,118,75,23,0,21,0
400,1,0,2,0,0,0,1,0.2,0,0,1,1,1,1,0,5,2,1,1,27.73812535,3.184210526,281.2423083,0.029441344,18,0.314049587,15.62457269,88.32403072,1,0,0,2,0.166666667,11,7,19,11,6,0,5,0
884,3.214623048,7.214098307,8.714885419,16.71541016,8.356655597,6.571278645,5.571278645,0.226643883,5.285639323,1,1.642819661,0.302722873,26.85691797,1,0,23.85691797,2,1.642819661,0.302722873,38.04100585,10.6914782,4344.073818,0.135492001,54,0.093549242,241.3374344,406.4760034,0.210891493,3.285639323,3.285639323,25.21409831,0.152327578,31.50026237,22.49973763,111.8590169,75.00052474,35.42819661,0.501028678,40.57232813,1
453,0,10,10,0,0,14,6,0.333333333,10,1,1,0.166666667,25,1,0,18,2,1,0.166666667,34.15454681,8.901098901,2706.049772,0.101337666,42,0.112345679,150.3360984,304.0129991,0.166666667,7,7,21,0.333333333,27,15,91,60,18,0,18,0
529,1,8,4,8,13,10,4,0.137931034,8,1,2,0.5,26,1,0,29,1,2,0.5,33.14290463,11.07303371,4063.720325,0.122330833,50,0.090309488,225.7622403,366.9925001,0.25,5,5,24,0.093023256,27,23,89,73,43,0.419999987,37,0
444,0,20,19,4,28,26,10,0.256410256,20,1,1,0.1,55,3,0.222222222,39,2,1,0.1,41.05848758,13.11347518,7060.550194,0.179473153,61,0.076257436,392.2527885,538.4194577,0.3,13,13,56,0.149253731,43,18,282,172,67,0.450704217,43,0
71,2,0,0,0,0,0,1,0.25,0,0,1,1,1,1,0,4,2,1,1,31.77212793,4.064516129,524.8848106,0.043046109,23,0.246031746,29.16026725,129.1383264,1,0,0,2,0.166666667,14,9,31,18,6,0,4,0
26,2,8,8,5,0,12,5,0.172413793,8,1,4,0.8,29,1,0,29,3,4,0.8,36.55347118,10.12992126,3750.945584,0.123427928,48,0.09871745,208.3858658,370.2837848,0.2,6,6,26,0.161290323,31,17,127,83,31,0.14705883,34,0
534,3,0,1,20,1,0,1,0.020833333,0,0,1,1,2,1,0,48,2,1,1,36.76849773,13.1625,6370.193938,0.161321784,60,0.075973409,353.8996632,483.9653514,1,0,0,3,0.019230769,39,21,160,108,52,0.304347813,68,0
481,0,0,1,0,1,0,1,0.1,0,0,1,1,6,1,0,10,2,1,1,30.26136451,6.75,1378.78342,0.06808807,33,0.148148148,76.59907892,204.2642104,1,0,0,7,0.090909091,23,10,46,27,11,0.090909094,10,0
38,2,4,9,0,0,12,2,0.076923077,4,3,1,0.5,18,1,0,26,2,1,0.5,33.26678082,11.76229508,4602.511874,0.130431231,51,0.085017422,255.6951041,391.2936924,0.5,6,6,19,0.071428571,35,16,122,82,28,0,26,0
735,7.485976295,6.777562071,24.04110044,1.805609482,27.08414223,6.388781036,5.291585777,0.14484072,4.194390518,1,3.097195259,0.590280474,40.23549096,1.097195259,0.013885037,36.36073363,2.097195259,3.805609482,0.746542608,34.03889847,21.87258195,16261.2038,0.247934868,88.90280474,0.045740213,903.4002109,743.8046049,0.204859763,3.194390518,3.194390518,37.84670992,0.075441692,64.29158578,24.61121896,199.7045315,134.9980586,70.93085215,0.431190314,38.16634311,1
867,13.2151711,7.401896387,5.691466258,6.392414452,10.49525903,11.19620723,4.401896387,0.177571115,7.401896387,1.299051806,1.700948194,0.380063213,27.80379277,2.401896387,0.350474097,24.70094819,1.299051806,1,0.239873574,34.39040519,13.2214581,5992.07353,0.151197717,60.29905181,0.075751198,332.8929739,453.5931521,0.520252852,5.598103613,5.897155419,25.70094819,0.08982775,37.89715542,22.40189639,108.775347,75.49525903,48.41137832,0.395305004,31.09336265,1
809,4.021967442,8.017573954,22.00878698,0,33.9253107,10.01757395,5.008786977,0.119173763,8.008786977,1,1.01537721,0.201513313,47.01098372,2.008786977,0.250823779,42.0197707,1.997803256,1.013180465,0.20126923,38.36061372,17.05837909,11162.87677,0.218125108,77.01318047,0.058623151,620.159821,654.3753229,0.400585798,5.008786977,5.008786977,45,0.062666868,52.00878698,25.00439349,218.1735428,143.1186242,79.96704884,0.446385659,42.0197707,1
73,17,8,5,28,0,18,4,0.173913043,8,2,3,0.75,28,1,0,23,2,3,0.75,37.72739496,9.134615385,3148.019041,0.114875081,46,0.109473684,174.8899467,344.6252424,0.25,9,9,26,0.1,25,21,104,76,40,0.549019635,51,0
60,18,8,5,5,13,8,5,0.2,8,1,1,0.2,30,1,0,25,1,1,0.2,30.72979667,11.61290323,4144.20567,0.118954052,48,0.086111111,230.2336483,356.8621549,0.2,4,4,27,0.089285714,27,21,93,80,56,0.418604642,30,0
774,1,0,5,0,0,0,1,0.166666667,0,0,1,1,2,1,0,6,4,1,1,28.89590765,11.45454545,3791.334131,0.110329829,49,0.087301587,210.6296739,330.9894876,1,0,0,3,0.142857143,36,13,66,42,7,0,6,1
597,21.80020145,20.35631658,62.35530934,0,42.7538992,27.73427343,11.33366908,0.108745362,20.35631658,1,8.377956843,0.852214388,113.4016116,6.066935265,0.266680803,95.04529501,4.111223027,4.800201449,0.326673382,36.3667456,37.90843435,51882.37172,0.450680466,137.1781583,0.027213518,2882.353984,1352.041398,0.390010072,13.86713671,13.86713671,104.4901871,0.075538517,112.8002014,24.37795684,554.7775539,370.3799713,159.5993957,0.27943725,95.04529501,1
887,0,11.9224057,10.80296491,4.295552634,5.746293862,10,8.295552634,0.25336507,9.450741228,1,5.098517545,0.709533849,39.11944079,3.19703509,0.137314693,30.11944079,3.450741228,3.19703509,0.290466151,39.03886382,11.8522392,5483.311974,0.154221087,58.90148246,0.084374226,304.628443,462.6632599,0.290466151,5,5.274629386,34.74629386,0.211521298,34.62685307,24.27462939,138.140364,95.61202852,35.86573465,0.203288685,34.41499343,1
536,1,6,1,28,26,6,3,0.1875,6,1,1,0.333333333,15,1,0,16,2,1,0.333333333,37.63861601,6.25,1470.258438,0.078413783,34,0.16,81.68102433,235.2413501,0.333333333,3,3,16,0.069767442,15,19,66,55,43,0.771428585,44,0
813,9.301654887,15.83846986,22.44891476,2.852740123,18.40382536,31.05935967,8.073629939,0.151218908,15.83846986,1.84560499,1,0.145421113,61.74343452,1,0,53.66980458,1.15439501,1,0.145421113,42.51487383,19.16689238,15365.84384,0.26879635,91.24943035,0.052378295,853.6579914,806.3890494,0.145421113,15.52967984,15.52967984,59.05222454,0.097513744,68.71261538,22.53681497,298.9571892,175.9357838,81.37528483,0.277705522,56.5225447,1
540,0,4,1,3,1,4,2,0.181818182,4,1,2,1,10,1,0,11,2,2,1,32.00723926,6.107142857,1193.780208,0.065157594,32,0.16374269,66.32112267,195.4727826,0.5,2,2,10,0.166666667,19,13,42,27,12,0.266666681,14,0
221,0,0,0,0,10,0,1,0.25,0,0,1,1,1,1,0,4,1,1,1,18.24342188,3.2,186.8126401,0.01945965,14,0.3125,10.37848,58.37895002,1,0,0,2,0.071428571,8,6,10,8,14,0.714285731,4,0
339,5,14,4,42,0,24,7,0.259259259,14,1,1,0.142857143,33,1,0,27,4,1,0.142857143,32.29378257,10.88297872,3824.850608,0.11715085,48,0.091886608,212.4917005,351.4525486,0.142857143,12,12,32,0.21875,31,17,94,66,32,0.608695626,69,0
518,0,4,1,0,16,6,2,0.2,4,1,1,0.5,11,2,1,10,1,1,0.5,28.46358015,7.87804878,1766.55375,0.074745824,36,0.126934985,98.14187498,224.2374729,1,3,3,11,0.076923077,19,17,41,34,26,0.615384638,10,0
513,1,2,2,3,28,2,1,0.125,2,1,1,1,6,1,0,8,1,1,1,30.73314862,4.75,693.4166657,0.048660819,26,0.210526316,38.5231481,145.9824559,1,1,1,7,0.027027027,15,11,30,19,37,0.794871807,11,0
575,0,4,3,3,48,2,2,0.133333333,2,1,1,0.5,13,1,0,15,2,1,0.5,34.65428845,7.525,1962.320742,0.086924507,39,0.132890365,109.017819,260.7735206,0.5,1,1,13,0.031746032,21,18,60,43,63,0.772727251,18,0
500,0,0,0,0,1,0,1,0.5,0,0,1,1,0,1,0,2,2,1,1,21.32118756,2.5,133.2574223,0.017767656,14,0.4,7.403190126,53.30296891,1,0,0,1,0.333333333,9,5,9,5,3,0.333333343,2,0
888,11.29013054,8.44732463,3.44732463,23.68228374,12.57859704,5.526753695,8.131272413,0.325250897,4.421402956,0.55267537,5.131272413,0.556563621,28.55267537,2.105350739,0.276337685,25,1.44732463,4.578597044,0.446028547,29.94518287,14.5365766,6255.428027,0.143871248,58.21070148,0.069176006,347.5237793,431.6137436,0.368882274,2.763376848,2.763376848,23.76337685,0.172428431,36.55267537,21.65802611,95.1847798,75.34197389,48.86872759,0.512140939,48.68228374,1
69,19,12,19,42,0,34,6,0.24,12,2,3,0.5,35,1,0,25,2,3,0.5,38.45779146,10.4516129,4200.983472,0.133981983,50,0.095679012,233.3879707,401.9459495,0.166666667,17,17,32,0.136363636,30,20,155,108,44,0.626865685,67,0
90,2,2,2,14,0,4,1,0.125,2,2,1,1,7,1,0,8,3,1,1,34.7440464,6.204081633,1337.320197,0.071851633,34,0.161184211,74.29556647,215.5549001,1,2,2,8,0.1,19,15,49,32,10,0.636363626,22,0
